target,X1,X2,X3,X4,X5,X6,X7
794.6438945825341,3.651624073212119,0.25054101188018474,56.31247223024874,0.49357961583412485,-72.76407497722447,0,0.5887713779184341
3352.476187102679,4.196865027197066,6.178835913251109,47.71859453434528,0.8178191004130804,-64.04713465409888,0,14.520264396140107
,0.9984460463977767,-5.309757912705305,45.435965960989044,0.44700626344985234,-73.9048793000173,5,-12.477931094857468
423.95260962640856,0.5777093316800781,0.18193716312262298,47.57058226715115,0.07131122198606461,-60.46568789496227,5,0.427552333338164
,-0.8708182410009497,-4.14309710630339,55.545397589051376,1.4143808172555203,-72.35956808052384,8,-9.736278199812967
133.3738374235134,4.5575512432402725,-2.850351569860039,58.04908178280306,1.439374214408517,-62.87073896384818,0,-6.698326189171092
3950.03384346689,6.759665360978669,6.706898038154936,43.85983900987056,0.7442610436027417,-68.33510558045197,5,15.7612103896641
5315.100213247212,5.37898692890054,9.038442256484558,43.447883770255935,0.9757463255745134,-61.50949856450432,8,21.24033930273871
178.3959872831516,3.6260659320183697,-1.8756023765936614,50.073606523133755,0.925738018264708,-68.51042147301322,5,-4.4076655849951045
480.37419303766467,4.571289632818622,-0.6479836488280639,50.62789184387373,1.1632112260441876,-65.84992304824053,5,-1.5227615747459502
,-1.1565723179904976,-3.1382241820205747,53.5814217230504,1.5204050723807516,-105.18670021919718,0,-7.374826827748351
1.9297245124311373,-2.944647069790433,-1.336051962093709,51.70195973296092,7.933449116731096,-78.64281855878973,5,-3.1397221109202165
3174.839790842453,3.0301243683399823,5.87958674661575,51.35474927168676,0.2612845880369037,-44.11766489707045,8,13.817028854547013
515.7670798121378,3.7594918199173923,-0.30508293753725696,49.221210815533276,0.45435930825896303,-81.37123868830265,0,-0.7169449032125539
86.1771974645508,0.8854001737244066,-2.3235531666274034,57.39443533318565,0.9092601343928293,-63.01705245717406,0,-5.460349941574398
984.8289565878533,4.9575195929686,0.5641428265023114,57.74061616024092,1.7632755908905478,-61.63901211339736,8,1.3257356422804318
,-1.3108066113121777,-1.9750210789792746,48.49479710030002,10.70351685615506,-67.26264446928131,5,-4.641299535601296
,-1.5905780857777465,-7.3725429160260285,45.20120988653877,1.1844206754772775,-69.50506534476463,8,-17.325475852661167
,-1.1157067030442556,-7.343619548229912,44.922678013813204,1.470674449820992,-63.164702174458725,5,-17.257505938340294
,-1.8105095180700586,-4.830097783617145,58.199248383143704,0.9237409815301441,-68.42337505170532,8,-11.35072979150029
,-0.2627785486155352,-7.9726891498507575,50.39227015815578,0.884054019544242,-59.611287821402705,0,-18.73581950214928
2092.1722565914165,7.083154581853645,3.3039005198367564,46.57400705036321,1.3081223588772484,-69.5467696694294,8,7.764166221616378
7377.31620592748,6.48485677463983,10.992085261506308,50.31257225187859,2.107003967503097,-79.0069169579127,5,25.831400364539824
,-1.7219261325400383,-5.403264305229351,46.597858885011824,5.035927066622092,-81.46698944607434,8,-12.697671117288976
2013.8678321529844,3.0430881941527437,3.6348762487631108,54.9200022908766,1.2999673028604088,-50.55832837781921,5,8.54195918459331
,-4.371089941592233,-2.139112780404932,45.79943704159142,2.605642278081737,-67.30917641352768,5,-5.026915033951591
395.95340236097206,2.299158562785105,-0.6648185863070999,53.60159435358025,0.7647898575153489,-63.07183139013656,5,-1.562323677821685
123.38844332042063,0.9268957858882882,-1.0621297013437507,44.919755645151874,2.3830317146587525,-67.28945322768703,8,-2.496004798157814
291.26264415902835,3.140006991578817,-0.7500946986717478,48.051188315220294,2.8730352322361394,-61.77042564852464,0,-1.7627225418786074
374.27614521990427,2.5186949646987435,-0.5115318750708348,47.46897988045984,0.1140317874572114,-62.98433978669246,8,-1.2020999064164617
,2.406470407916242,-3.2288240065013256,45.08622467493695,3.529646878042695,-70.59988069800681,8,-7.5877364152781155
225.93751401866305,-2.0522393987017447,-0.5640521898056166,55.214031727739034,0.3015972582522445,-112.96136841299972,8,-1.325522646043199
,2.2768330859605967,-5.068983580794569,49.81795101879503,4.968699190581475,-65.60886076684939,0,-11.912111414867239
16.521329872613563,2.0158067445275822,-2.547742198270865,50.07527619896239,4.298815762594657,-63.379167656693696,5,-5.987194165936533
3761.043768306404,4.979570590565826,6.92305070577004,54.54248058873178,6.540075917263703,-65.54053470735396,0,16.269169158559595
,1.94026739015092,-7.879581472404707,48.86337960828481,0.5607084381842571,-67.03745744824522,8,-18.517016460151062
1026.1503774355829,3.354627192167009,1.7563621423635123,46.49290487515262,1.4616007087423586,-70.19121049826433,8,4.127451034554254
621.8327425380843,-0.5305124736081996,1.1061737223128894,51.335439866274136,1.0178257110554556,-60.73536087984841,0,2.59950824743529
1352.3573665300855,2.1274372846136775,3.343358883858807,45.94096202725659,4.4963296684267595,-64.03736846429342,5,7.856893377068197
0.06255083037576865,4.300961515017053,-3.706210996534627,42.82757418986169,0.3834064905799278,-68.07875135532622,8,-8.709595841856373
1374.0741086788578,3.0304401020333267,2.8313916150093843,51.23045067275679,4.458608484906273,-69.21454746369682,8,6.653770295272054
559.331469728932,0.14131627096491606,0.9517146631839553,50.165302529082474,2.3519831312245763,-69.90134467507997,5,2.236529458482295
21.4579359165227,-1.5098816465872895,-2.023830353144204,49.990384636324585,0.6709514166039182,-62.0944191156686,5,-4.756001329888879
2307.8491390996014,5.96193699003685,3.7468663755732,51.32340521846231,1.558755533789968,-68.59175864632368,8,8.80513598259702
22.29435871367026,2.5458225960340086,-2.438421925784447,41.663548242005646,1.2196082784095115,-58.8119278917695,0,-5.73029152559345
449.7074395006675,-1.0034508777195157,1.3376872406991656,41.4777340807712,2.181104095856998,-57.21480539526724,0,3.143565015643039
,-0.05120285310384576,-2.851691368990526,49.27398735145733,5.186593384897033,-71.69807344517358,8,-6.701474717127736
,1.2944926239480945,-3.693709241330859,47.54270742361482,2.943549225657242,-65.8505137548897,8,-8.68021671712752
12.43780734446115,0.7782833962158962,-2.3377723474376237,43.0751947862203,0.6377501109961887,-68.74164702553011,5,-5.493765016478416
174.0346635288095,5.157266403447578,-1.5993312316897499,41.65189192559173,2.1885153373889046,-67.1955253707472,0,-3.7584283944709123
,-3.7886018778795645,-11.55799453692036,53.82120223295101,0.12869472677146557,-84.15106440588693,0,-27.161287161762846
24.699785316894594,1.0052743884672593,-2.826956875710355,54.02977589278079,0.9336552166256079,-66.27753591292307,5,-6.643348657919335
,-1.7900936694716796,-4.580930746701448,44.53144877415902,4.878674935651601,-49.38716727388994,0,-10.765187254748403
,-0.2608995881229035,-3.410756327650237,54.166898656235404,0.85526815205901,-65.63114497586193,5,-8.015277369978056
421.3115426603799,0.7854728019308745,0.021008673835283487,54.95061503004799,2.9886199208465962,-66.85194189543493,8,0.04937038351291619
3592.861852010035,7.113366768359793,5.740132031142538,51.729051802536624,2.1058876495146306,-60.89279590237439,5,13.489310273184966
926.2559723856461,0.9143973402939269,1.4364692109767594,54.40529183094305,0.28418340911533696,-69.03458957827408,5,3.3757026457953847
574.5034580267378,-1.0910954559323636,1.645857681773979,48.880758630491975,4.307514104641351,-75.08632645604726,5,3.8677655521688505
1338.2173543451968,0.831372834123214,3.3483073165428543,43.92261569809263,1.2133650653575834,-65.60700953911451,0,7.868522193875708
1033.8955338794174,0.007510010181144722,2.322469792897076,48.43011557575651,0.05522221254682155,-66.93765623096706,0,5.457804013308128
1267.0024426520142,3.2785396263166784,1.9937954861951002,52.858439162546475,1.2541666999212053,-70.82071881659647,5,4.685419392558486
2534.7245410775126,7.61726661895178,4.2619784111303325,48.1473545516584,3.9498731489377894,-78.69953617580445,0,10.015649266156283
74.06435741374145,6.434842896588571,-3.1252870568487845,45.84582471662411,0.74637779500238,-67.04436261369206,5,-7.344424583594644
2014.3843734997279,3.9961796924432966,3.778050139889059,46.78013407658975,0.2638318748531556,-71.28950346832032,5,8.87841782873929
,-0.20612686199401242,-7.927145475434126,52.20696319964368,3.8056268826710666,-70.27276611076927,0,-18.6287918672702
1741.9512743801051,6.784477978065395,2.572057099188977,49.34265917645843,2.1673913236014246,-61.68702291411763,8,6.044334183094096
,-3.5198062213344796,-4.568794528710192,45.69049569206096,1.0214504378499898,-94.22330842202365,8,-10.736667142468951
,-3.065540606320404,-5.690163603097444,48.427788971754396,3.1834084364519866,-61.03827892113323,8,-13.371884467278994
,2.779458215009878,-7.408738903663641,50.9010564689902,9.212644197047217,-58.714327709668694,5,-17.410536423609557
440.59181781679916,2.516403916842373,-0.5878137362704354,53.504187170119174,0.2542363306171299,-63.29613187718568,0,-1.3813622802355232
1805.7808552446772,3.914615868425284,4.113862773916418,42.89595298380639,4.329064353069181,-65.20424764917715,5,9.667577518703583
365.77693395857784,1.0403189317273212,-0.28944159560872496,51.98749436203039,1.4823622676065904,-60.47070520915664,8,-0.6801877496805037
1725.5713693280102,3.512056244387676,3.307016695488273,54.58576348160291,4.363715399184605,-67.41903837232374,8,7.771489234397442
2.8302138482877797,-3.3838771711339994,-1.8847780950762485,52.44987517605441,2.7466731149192123,-28.02367197161168,0,-4.429228523429184
86.34985148023708,-0.1619524594695223,-1.5328809010692104,47.87611640875214,0.3173413743249467,-74.53738970634528,0,-3.6022701175126444
,4.7782201734667265,-4.958696658149561,52.29628488357601,6.069948840890012,-66.63604009401024,5,-11.65293714665147
90.76323422692717,-3.2292729529270954,-0.8237369894552358,51.74390155800018,1.43958866206283,-66.28832793152552,5,-1.935781925219804
93.98965204995451,2.9590731118396842,-2.1388777493415794,49.03401021651688,1.8076874250196582,-62.97339779042289,0,-5.026362710952712
,3.2053576793666982,-4.354057025788545,51.25273789545992,3.0742573906357684,-66.22257687215856,5,-10.23203401060308
4245.848956845552,5.379087283141914,7.338977828882902,46.64565680621108,0.891435220680184,-61.62331920237985,0,17.24659789787482
5227.469365625126,6.5056196226303795,8.547564867940203,45.716590325262246,1.3917146451644675,-76.77438500245432,5,20.08677743965948
1508.6878746635193,3.221591242964299,2.5612720370138935,56.51666545960378,2.7661194534344657,-65.324327427672,8,6.01898928698265
3605.6267074142256,8.045758399547669,5.473844028021498,49.66512816060315,0.6654226926713236,-72.33547985621067,8,12.86353346585052
,1.4558646006769738,-2.557336567754852,49.697337582696676,9.774494627089524,-57.69546756462228,5,-6.009740934223902
1444.8121473971214,3.98853641289899,2.7036562855230026,43.44206334989826,0.1003937670500003,-65.56351310690684,0,6.353592270979056
142.1946325801963,2.19391686410566,-1.5229270979727982,47.5656411070412,1.5074656124893684,-62.54036644956042,0,-3.578878680236076
56.4876293157364,3.2615469017224,-2.0470787434567006,39.88175968922279,1.369210830903051,-61.23196106237516,0,-4.810635047123246
180.5720242721508,1.5520022468865253,-1.0023982908893923,48.85020992239858,2.9864282952199543,-64.87648910410043,0,-2.355635983590072
3216.980654415235,6.462387800878732,5.351401971834998,49.10911719689357,1.252974224637407,-69.17173354123692,8,12.575794633812247
64.85954306193592,5.1414730512426186,-3.110857102515968,48.62980319656894,0.3754595843695185,-58.65859027338576,0,-7.310514190912525
,1.2537354033619148,-8.772692984114592,45.39594366552197,2.154583786217606,-65.16080359377571,0,-20.615828512669292
,-3.166530650426112,-3.6743591358383627,49.03733930187915,1.6705258014338962,-60.72981351539795,8,-8.634743969220153
,3.1801110058129627,-3.985589529611308,50.74070214731966,4.504127357630209,-63.27367891865687,5,-9.366135394586575
2510.504866412301,6.910407952973812,4.085280482680715,45.287836530494474,0.062382903206162466,-73.59591950326069,5,9.60040913429968
272.025377366423,3.1278287149543944,-1.2424616275772276,48.813570163720804,0.1018532563246222,-49.1440985093972,0,-2.919784824806485
479.6916551581177,4.0049572520817645,-0.4530547379618246,48.35034472713408,0.46016198115999696,-64.5985473560278,8,-1.0646786342102879
1650.1668817257064,7.6751610963947865,2.123032834927213,46.10648464789186,0.39634158625013727,-67.39576041640218,8,4.989127162078951
680.9612413009839,5.917031139889907,0.5102562771753476,43.18451365269313,3.480009749209807,-62.323620226304456,0,1.1991022513620668
1210.2283732794554,3.9695931821530235,1.710908318831894,54.09412257674138,2.1733305127888842,-58.74927638858693,5,4.020634549254951
4.668258080833823,2.856961835087659,-2.795389768906743,41.04707506670011,1.7561625829601548,-70.13872910284903,0,-6.569165956930846
7871.3342559106395,9.07444292195408,11.097684276784257,53.941798742460875,5.54423367300442,-64.03959781526098,0,26.079558050443005
146.87618177265423,6.095514862608807,-2.096261541239181,42.36876976849044,1.905297708486164,-69.51388117992083,0,-4.926214621912076
,-4.255213584767018,-7.205381976683411,48.177841895904514,3.0918542485976315,-75.04222849544398,0,-16.932647645206014
1852.8539784127852,0.04511491867158135,4.3858674221903176,47.57398644713704,0.28072178291153405,-67.7711251230133,5,10.306788442147246
,0.6582634260669455,-2.9147712645431776,43.94211876327693,1.6883652241172342,-74.23089715797236,5,-6.849712471676468
,3.288709871473104,-6.303580603779501,50.31839144950415,0.5163002765136566,-77.43434178011871,5,-14.813414418881829
,-1.0507032091859054,-10.26044404444714,48.796561011436694,3.7596325431407758,-68.66358463094764,5,-24.11204350445078
1130.436029638442,4.59400808588819,1.806068604278174,46.3349035977451,1.9767697128807784,-55.223557067339854,5,4.244261220053709
,1.9681795801586337,-5.368396803947355,54.423601697429234,0.0994688784226079,-68.43567404840073,5,-12.615732489276283
1425.2796489319614,2.5567382273901016,2.456049533172455,53.33900530529953,0.5947369572697161,-62.84980992447538,5,5.771716402955269
,1.7633888961344688,-4.833038036285731,50.90304609244702,0.7698727961256467,-68.65413182066229,8,-11.357639385271469
4257.549208833836,4.442018201739273,7.359798228527237,54.88328519525219,3.1652248591143777,-58.11744243297621,8,17.29552583703901
341.51363825272307,0.0871126509426765,0.9301517218388109,41.80023488569009,5.0446468806470515,-64.66271701425342,5,2.185856546321206
2686.5874712385666,9.225026564001634,3.6258896409548456,53.57479075755644,2.6213859407703524,-65.00556909290626,5,8.520840656243887
3.938507732327116,-0.36398931991289984,-1.972737138643349,41.39046582156328,2.215607121745071,-68.7573524884186,5,-4.635932275811871
,-3.1402808414887735,-10.956878962138173,45.38254932706806,0.3024995674887279,-58.848214256154854,5,-25.74866556102471
10.059445946590925,0.4757234553948049,-2.494737892176027,44.94200637218014,0.14387774236997652,-62.67318348747228,8,-5.862634046613664
3159.074919060149,8.58928315583303,5.002893351650007,44.803134546216704,1.3571826900605923,-62.14284748961701,8,11.756799376377517
,-3.8414600556261718,-4.342099353836224,54.549258169458916,1.0865180367671896,-65.53319131708207,5,-10.203933481515126
460.43416106953185,6.223769211702955,-1.096800261360029,50.8588527326821,1.6600899134839366,-69.76177314447185,0,-2.577480614196068
130.36167063521467,1.1248468919794568,-1.3534033718609286,49.173554881215814,2.1873067598226075,-70.93894557131755,0,-3.1804979238731823
3687.959946720985,3.5505161095960673,7.540056533245053,47.9224145126955,6.171302291793362,-53.59454644817275,5,17.719132853125878
,-2.820494183594975,-5.591841912059621,48.01227189952809,0.18738324540902448,-83.65904215364564,8,-13.140828493340111
75.4374531924903,2.2663894212978244,-2.4473579961239738,56.61446907396914,3.0709056283874836,-64.9882356116628,8,-5.751291290891339
,6.381452175193626,-3.16987510728653,46.86095236748918,2.273985374850314,-66.10688202478701,0,-7.449206502123346
,4.031325627322666,1.3593371597267523,50.7625423650601,9.263575938696198,-72.28344452119958,0,3.194442325357868
1133.6332900393916,7.247212946946367,1.1434123936437466,47.568498957296725,2.5734904995995023,-71.67707206151945,0,2.6870191250628044
136.40315200144752,6.400394326621063,-2.8052679461951353,47.90135037173279,0.2369280016262869,-69.93396796536219,8,-6.592379673558568
4564.510098257527,6.756020490650039,7.738716657772251,47.490746216194786,3.5925086571074742,-64.09885063035324,8,18.18598414576479
,-0.3083432130146835,-5.51714499749232,50.174058674573864,4.644643565206648,-66.9463124124424,0,-12.965290744106952
1852.1192485710494,3.4213004093853763,3.456766793529673,49.29774421800314,0.5350767385250988,-74.41615798202079,0,8.123401964794732
2548.2201406530567,0.18946089381773312,5.500451584418284,54.2294732215129,1.7637572612401597,-61.890075156473,8,12.92606122338297
426.6393191721649,-0.9404643520446485,0.8312246649500221,49.741245579869926,3.182385641725985,-56.903822018904364,8,1.953377962632552
1333.0829061654542,4.416106950840477,2.253797022198181,46.88058821511345,1.2785504463626105,-57.65758137511001,8,5.296423002165726
1152.877878167829,2.9038036544403885,1.4462205009986362,58.168304160574976,1.1800514721765578,-56.24571730445286,8,3.3986181773467954
3114.363784255024,6.080090842600521,4.971516992685121,51.518558593543865,0.04561638164583531,-70.17724210450584,8,11.683064932810035
,-3.68296271168603,-5.724201962894993,46.5081556381852,4.640405682303258,-55.5344726672842,5,-13.451874612803234
,-2.867779428829068,-6.449900049820394,55.09950016511489,3.4518615594184947,-54.96980819399222,0,-15.157265117077927
,4.183378422677342,-5.3114331523799985,53.54092593195596,3.374072863354918,-68.76255931906358,0,-12.481867908092998
256.5215202841066,-3.059885793976462,0.00508712651523302,58.34418819814846,3.0373925070050563,-71.190957945117,5,0.011954747310797598
878.1939487379801,1.05136098769084,1.3717255797048016,53.43205678120858,0.6975229575256919,-66.70909693232252,8,3.223555112306284
735.6610107369992,3.3216960486570137,0.7382104686917548,46.80023797319226,0.4561659237480433,-77.32791326288054,8,1.7347946014256237
,-0.7351310989769351,-13.65153961518579,50.7762077744235,2.7976987680628262,-66.21516827523322,8,-32.081118095686605
231.88811910634072,-0.01993548317589644,-0.17475916008214865,48.79127765206952,3.978881071607649,-78.00419616571226,8,-0.41068402619304933
2580.327948416696,2.6642511242024343,4.92414767738498,52.92996841111921,1.0194630818060788,-80.04011319190144,0,11.571747041854703
604.8629139485431,2.882575548963072,0.2660801659708597,53.90124983391192,2.9412459498118797,-69.4263465384021,5,0.6252883900315204
,1.8322953388129681,-4.880854110783428,49.62216514223199,1.068595702268456,-66.87351606260764,5,-11.470007160341057
421.64080834390865,0.10861331833635512,0.5104890429477187,47.12467044956508,1.5948790096513732,-63.256097705234694,0,1.199649250927139
986.8394445389814,4.139753360589291,1.6662508034708559,47.087691608578716,3.5007358167250398,-69.2993408286806,8,3.9156893881565114
2557.6357558751033,8.263450013037826,3.5958827525571238,51.00896158570671,1.05027979939102,-65.81592358506131,0,8.45032446850924
1016.8866199222077,6.662466118084847,0.3436482380311354,53.02998059734994,0.34341806900415967,-62.46982154816264,5,0.8075733593731683
,-0.15071742649758813,-10.65157611638556,59.280162888069036,0.9427848095668165,-59.654807862160254,5,-25.031203873506065
,4.571493017668783,,45.44925731830073,0.608465904945104,-66.8650183593518,0,2.2816196190303795
,0.4854785087897353,-1.4055046022111934,50.57955133238757,6.752724581663018,-57.01122854293047,0,-57.01122854293047
952.2546367118213,5.123890626639365,1.6499257162631191,40.04669058634804,2.6124242720387953,-64.43114597661202,0,3.87732543321833
1842.2117256408662,3.4774405084353326,3.8654441189725137,46.43872860792051,2.629734846873882,-57.53302805813783,8,9.083793679585408
258.1916691877975,-0.8514471252157527,0.09207272493282193,47.292019446165874,2.547940276050413,-71.32656501756364,5,0.21637090359213154
0.9829337102802225,-0.9187959709067268,-2.5359975393786574,54.00729941472775,4.052178783458585,-65.22963272106941,8,-5.959594217539845
3926.838544542149,5.665475221649886,6.103665788456163,56.013679313716,0.12561525187687556,-66.85030994774033,5,14.343614602871984
442.2697877732315,-3.2594129597978876,1.0578938542435208,50.137764046823364,0.022821434721641394,-75.11219391820622,0,2.4860505574722738
13.031151157086944,-0.8651713729250607,-1.8597019821061895,44.41684319123006,1.7155054933587086,-63.075585043338805,8,-4.370299657949546
,-1.9305488763266716,-8.789027614082862,51.291898014470675,1.5192358593780981,-77.20568916525153,8,-20.654214893094725
1663.9146791312837,7.146156562606152,2.511937577932247,42.479959864368944,0.3644769162585649,-66.84702828321869,5,5.90305330814078
882.1995776798306,5.981726068205545,0.33301197221558265,49.69022615709603,0.3490761229223888,-66.52099628026156,5,0.7825781347066193
970.2205542565026,5.406715276555177,0.8857302888215373,48.90402767268278,1.129049851788276,-63.180568744313206,0,2.081466178730613
139.76662757184087,0.7362386378086041,-1.459364288007914,49.25661699122901,0.07706005498399851,-62.68659300966309,5,-3.429506076818598
511.3494236700109,1.833261875731652,0.4759600346107562,49.54748778993704,3.0983248734735263,-61.84756573351486,8,1.1185060813352772
996.5731160780426,3.771867287850718,1.2613214184790624,51.38683991041968,1.4804245205403634,-62.81834126923641,8,2.9641053334257967
1655.9446852971653,6.780662139722626,2.3373776445008985,46.428849938032464,0.3656189961100288,-77.87053439972071,8,5.492837464577112
2569.0934721693448,4.068287377916279,4.634428813599127,51.04176905333422,0.7490636955365858,-64.18886744654486,0,10.890907711957949
633.0275253218568,5.623959075289914,0.4967957687244604,49.110100412886936,7.065010002298736,-91.9434858404918,5,1.167470056502482
2484.7746885995225,1.5048892484753797,5.247697563180819,47.84463257522905,0.13568297299632737,-66.79511965741996,0,12.332089273474924
2498.33901560582,5.016638070554851,4.568969887288146,47.672871866431784,1.4859052824120322,-61.13939532774496,8,10.737079235127144
887.4790780426322,1.0917501187686427,1.6875491902544884,51.47493258927008,2.083414721668819,-52.67397427977379,0,3.9657405970980477
,3.5755874007493618,,500.0,1.86136088635901,-67.12303928731414,0,4.654074304123335
439.3435641483043,1.4069981097503035,0.21677746060834235,46.19073447704481,0.8043000544665326,-58.46613005493139,5,0.5094270324296045
,3.918386703619391,-5.807038478835464,45.757579734413596,0.1833000364117809,-67.05458942448688,5,-13.64654042526334
985.6724183480842,2.7860795285146294,1.8523807480991556,53.00231667008706,5.254205706099045,-62.5232527526645,0,4.353094758033016
,-0.4615530340824914,-4.681250937794546,46.41343109073917,1.6931930895082845,-64.74534413217783,5,-11.000939703817185
3455.713582649574,6.041371389918439,5.485057976647338,53.26200408977705,0.44336806916417226,-69.09088173100992,8,12.889886245121247
,-0.043239867432152135,-3.039869745300559,42.6754204866466,1.1788969824321036,-69.1314895371353,8,-7.143693901456314
136.9970053698022,1.274836981666526,-0.1995567816495208,50.556241594613674,11.956064379893913,-50.374333949461715,5,-0.46895843687637384
3970.320571058426,3.851924094661689,7.354368026599088,46.45900525550311,1.122234379952887,-66.9345373390689,8,17.282764862507857
836.1816628374959,2.2846433253688425,0.8993146918184491,54.107945053278925,0.7734609104478931,-67.36653081905861,5,2.1133895257733557
1452.105144665538,7.233191724185473,1.3186685365122417,53.91555823422712,0.6974422376217998,-71.5907291111807,8,3.098871060803768
2041.7563457915019,4.2302943206666805,3.7819586986348845,54.6143613732677,4.232820078838408,-61.1949214554342,8,8.887602941791979
1031.2003579835023,6.5814208273616,0.9072979881272563,53.11739601562133,4.377364173901439,-52.20620533234793,5,2.1321502720990524
946.8736985175804,-0.03947442026769288,2.1689334352513288,54.766829988428256,3.888723675403378,-64.76648236848429,8,5.096993572840622
155.3212461534142,2.722622685580478,-1.896724082142374,50.730004122396856,0.4682760702779201,-67.44242018230806,8,-4.457301593034579
348.86527386616905,0.566062816317173,-0.5387664743447442,54.875883159174656,0.6134343654563278,-57.29680182111152,5,-1.266101214710149
1010.3405032697441,-0.06464048321434968,2.1277261513912453,53.525630115694284,1.4408296476047535,-64.01062779504537,5,5.000156455769427
3054.2479893964583,4.750692049520893,5.330506717594229,50.58025498383753,0.5766423411775224,-72.62369325145879,8,12.526690786346439
0.6137935517998879,1.5361754276538209,-3.227146792605918,49.2506839263745,1.3221835390541292,-59.27473554784278,0,-7.583794962623908
,3.1403843815984596,-4.3222508544502105,48.06575406461385,0.024690404248133763,-61.88985340094796,5,-10.157289507957994
123.38473070679225,2.470212491160726,-1.4491426328904502,42.71758679780593,1.2978527012608623,-52.95306564448129,0,-3.405485187292558
,-0.9278645362224442,-7.89670952109182,45.32888179492826,0.1648008385178919,-66.36505872912595,0,-18.55726737456578
,-1.7693643395222551,-3.1647038491503956,44.445829784675155,0.51862704508356,-63.21621499426512,8,-7.43705404550343
,-0.5111255330455933,-5.829292962490597,53.65508648554234,0.3894133516546565,-65.31482740514203,5,-13.698838461852905
,3.5442291298197772,0.24456485152523832,53.58826478754853,0.8629643299918035,-68.64317223813059,0,0.5747274010843101
,5.868238213350366,,49.19403386420993,8.548748901313521,-61.40301278647033,0,-8.775597330944116
4422.023741380291,9.551586437009853,5.995443073737093,55.05482671061868,0.7486863556643851,-65.27430275539254,0,14.089291223282169
,-4.786059329904447,-7.098049258338044,52.67461921903163,0.345487761193788,-69.17467143309236,0,-16.680415757094405
1163.229354007619,2.0591464249092897,2.0447227032365505,52.33095033269546,1.1023120493465168,-62.221586269292224,8,4.805098352605894
,-2.9129438497207527,-5.996399271453295,52.31942914118053,1.3239354470188747,-43.32701077437587,5,-14.091538287915244
11.378219247087541,-0.6861948053576117,-2.0953350159913606,48.36125362948201,2.4591144324124987,-62.890279005570434,5,-4.924037287579698
171.96649653969715,0.0801100406817099,-0.8961019229643105,46.383726841055996,0.08498726707121686,-60.691316771309964,5,-2.1058395189661296
,2.5748404215265293,-5.102963080124441,51.405919601408804,7.604968248780856,-61.03948592474416,8,-11.991963238292437
1927.3148727291332,9.543319769264908,2.283485505277588,53.380631884737284,4.240967453888949,-64.50299044440614,0,5.366190937402332
,0.9270770935136887,-4.47977915497636,52.77143033694975,3.535982080219196,-73.65820344942395,8,-10.527481014194446
383.70144005224455,4.4787212520912885,-0.6079101062331543,47.1511169454038,2.777458936905917,-68.24777043778796,5,-1.4285887496479128
,-1.8922188445633452,-3.8923546737346846,51.245234693771536,2.2922986368197775,-64.94044294335845,0,-9.147033483276509
,-4.0767327181114705,-5.966711101273779,47.93912642476703,2.4857569069435743,-71.58491091806063,8,-14.02177108799338
